#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	UNION	Conflict?	Degree
10628	TXNIP	Unlabeled	0.319512	Unlabeled	0.361590	0.115532	0.483369	NO	314
2802	GOLGA3	Unlabeled	0.327819	Unlabeled	0.352420	0.115530	0.483206	NO	113
116843	SLC18B1	Unlabeled	0.336057	Unlabeled	0.343767	0.115525	0.484262	NO	29
283131	NEAT1	Unlabeled	0.323826	Unlabeled	0.356729	0.115518	0.482101	NO	388
125050	RN7SK	Unlabeled	0.328289	Unlabeled	0.351848	0.115508	0.485320	NO	2
9168	TMSB10	Unlabeled	0.319553	Unlabeled	0.361447	0.115502	0.489318	NO	674
440270	GOLGA8B	Unlabeled	0.334919	Unlabeled	0.344844	0.115495	0.480578	NO	187
2782	GNB1	Unlabeled	0.316896	Unlabeled	0.364418	0.115482	0.489826	NO	1434
254048	UBN2	Unlabeled	0.340572	Unlabeled	0.339079	0.115481	0.482848	NO	25
9531	BAG3	Unlabeled	0.314870	Unlabeled	0.366741	0.115476	0.487218	NO	287
139285	AMER1	Unlabeled	0.324233	Unlabeled	0.356131	0.115470	0.477459	NO	1
165918	RNF168	Unlabeled	0.324233	Unlabeled	0.356131	0.115470	0.477459	NO	1
8338	HIST2H2AC	Unlabeled	0.324233	Unlabeled	0.356131	0.115470	0.477459	NO	22
140461	ASB8	Unlabeled	0.308201	Unlabeled	0.374591	0.115449	0.491384	NO	23
285513	GPRIN3	Unlabeled	0.329760	Unlabeled	0.350015	0.115421	0.484666	NO	1
221468	TMEM217	Unlabeled	0.329760	Unlabeled	0.350015	0.115421	0.484666	NO	1
155435	RBM33	Unlabeled	0.329760	Unlabeled	0.350015	0.115421	0.484666	NO	598
25897	RNF19A	Unlabeled	0.318926	Unlabeled	0.361834	0.115398	0.488288	NO	124
23062	GGA2	Unlabeled	0.339079	Unlabeled	0.340262	0.115376	0.479548	NO	424
7280	TUBB2A	Unlabeled	0.323624	Unlabeled	0.356473	0.115363	0.487391	NO	1079
125170	MIEF2	Unlabeled	0.328464	Unlabeled	0.351183	0.115351	0.479496	NO	23
9862	MED24	Unlabeled	0.332744	Unlabeled	0.346617	0.115335	0.480023	NO	497
9819	TSC22D2	Unlabeled	0.327496	Unlabeled	0.352169	0.115334	0.482051	NO	978
754	PTTG1IP	Unlabeled	0.311096	Unlabeled	0.370688	0.115319	0.488561	NO	932
8867	SYNJ1	Unlabeled	0.332555	Unlabeled	0.346757	0.115316	0.482567	NO	1012
93589	CACNA2D4	Unlabeled	0.343456	Unlabeled	0.335713	0.115303	0.468275	NO	7
283899	INO80E	Unlabeled	0.335511	Unlabeled	0.343643	0.115296	0.480489	NO	451
10423	CDIPT	Unlabeled	0.332962	Unlabeled	0.346259	0.115291	0.485061	NO	209
501	ALDH7A1	Unlabeled	0.329719	Unlabeled	0.349645	0.115284	0.484206	NO	481
1390	CREM	Unlabeled	0.321501	Unlabeled	0.358568	0.115280	0.483632	NO	500
25870	SUMF2	Unlabeled	0.333275	Unlabeled	0.345867	0.115269	0.484148	NO	2
25796	PGLS	Unlabeled	0.330066	Unlabeled	0.349221	0.115266	0.482319	NO	627
400735	PRAMEF4	Unlabeled	0.389866	Unlabeled	0.295569	0.115232	0.477524	NO	2
93550	ZFAND4	Unlabeled	0.337338	Unlabeled	0.341403	0.115168	0.480140	NO	49
414919	C8orf82	Unlabeled	0.332305	Unlabeled	0.346533	0.115155	0.478136	NO	257
55191	NADSYN1	Unlabeled	0.321563	Unlabeled	0.358090	0.115148	0.479607	NO	116
79627	OGFRL1	Unlabeled	0.328396	Unlabeled	0.350636	0.115148	0.483623	NO	123
89782	LMLN	Unlabeled	0.312495	Unlabeled	0.368462	0.115143	0.486110	NO	1
23344	ESYT1	Unlabeled	0.312495	Unlabeled	0.368462	0.115143	0.486110	NO	286
23446	SLC44A1	Unlabeled	0.330987	Unlabeled	0.347874	0.115142	0.484273	NO	388
10614	HEXIM1	Unlabeled	0.319136	Unlabeled	0.360780	0.115138	0.490000	NO	73
11285	B4GALT7	Unlabeled	0.335170	Unlabeled	0.343449	0.115114	0.477669	NO	702
51205	ACP6	Unlabeled	0.342479	Unlabeled	0.336076	0.115099	0.484797	NO	104
79706	PRKRIP1	Unlabeled	0.349411	Unlabeled	0.329402	0.115097	0.481649	NO	113
7581	ZNF33A	Unlabeled	0.310175	Unlabeled	0.371054	0.115092	0.492164	NO	15
154881	KCTD7	Unlabeled	0.334757	Unlabeled	0.343795	0.115088	0.480946	NO	1
2145	EZH1	Unlabeled	0.334757	Unlabeled	0.343795	0.115088	0.480946	NO	622
29941	PKN3	Unlabeled	0.342841	Unlabeled	0.335615	0.115063	0.478605	NO	72
10589	DRAP1	Unlabeled	0.324674	Unlabeled	0.354390	0.115061	0.483343	NO	675
9392	TGFBRAP1	Unlabeled	0.333533	Unlabeled	0.344778	0.114995	0.484580	NO	22
5214	PFKP	Unlabeled	0.319639	Unlabeled	0.359542	0.114924	0.484541	NO	910
284325	C19orf54	Unlabeled	0.336095	Unlabeled	0.341830	0.114888	0.476197	NO	178
4199	ME1	Unlabeled	0.318622	Unlabeled	0.360565	0.114884	0.484585	NO	616
221477	C6orf89	Unlabeled	0.319713	Unlabeled	0.359265	0.114862	0.481978	NO	82
113444	SMIM12	Unlabeled	0.333035	Unlabeled	0.344864	0.114852	0.486053	NO	57
253260	RICTOR	Unlabeled	0.328102	Unlabeled	0.350032	0.114846	0.483279	NO	583
2582	GALE	Unlabeled	0.336213	Unlabeled	0.341567	0.114839	0.477572	NO	255
84132	USP42	Unlabeled	0.335455	Unlabeled	0.342303	0.114827	0.475893	NO	368
57168	ASPHD2	Unlabeled	0.322754	Unlabeled	0.355682	0.114798	0.483038	NO	4
1387	CREBBP	Unlabeled	0.329167	Unlabeled	0.348735	0.114792	0.481300	NO	1714
11316	COPE	Unlabeled	0.326246	Unlabeled	0.351685	0.114736	0.483363	NO	765
28299	IGKV1-5	Unlabeled	0.327722	Unlabeled	0.350076	0.114728	0.480819	NO	3
199692	ZNF627	Unlabeled	0.321722	Unlabeled	0.356491	0.114691	0.485562	NO	74
151313	FAHD2B	Unlabeled	0.335533	Unlabeled	0.341759	0.114671	0.475762	NO	27
55846	ITFG2	Unlabeled	0.367601	Unlabeled	0.311945	0.114671	0.483266	NO	15
29934	SNX12	Unlabeled	0.300805	Unlabeled	0.381172	0.114659	0.490343	NO	61
152137	CCDC50	Unlabeled	0.313207	Unlabeled	0.366008	0.114636	0.483694	NO	768
56935	SMCO4	Unlabeled	0.314343	Unlabeled	0.364657	0.114627	0.490757	NO	80
55334	SLC39A9	Unlabeled	0.320615	Unlabeled	0.357516	0.114625	0.482526	NO	225
22864	R3HDM2	Unlabeled	0.329583	Unlabeled	0.347740	0.114609	0.482022	NO	118
8781	PSPHP1	Unlabeled	0.360823	Unlabeled	0.317615	0.114603	0.483514	NO	20
653188	GUSBP3	Unlabeled	0.358969	Unlabeled	0.319148	0.114564	0.482256	NO	47
7867	MAPKAPK3	Unlabeled	0.324996	Unlabeled	0.352479	0.114554	0.481034	NO	998
5954	RCN1	Unlabeled	0.310195	Unlabeled	0.369275	0.114547	0.484173	NO	378
9710	KIAA0355	Unlabeled	0.326944	Unlabeled	0.350299	0.114528	0.484371	NO	945
440434	LOC440434	Unlabeled	0.324249	Unlabeled	0.352762	0.114383	0.486152	NO	95
79646	PANK3	Unlabeled	0.331697	Unlabeled	0.344831	0.114379	0.477690	NO	5
83698	CALN1	Unlabeled	0.347323	Unlabeled	0.329275	0.114365	0.478709	NO	100
5451	POU2F1	Unlabeled	0.346565	Unlabeled	0.329988	0.114363	0.479281	NO	489
9684	LRRC14	Unlabeled	0.339073	Unlabeled	0.337256	0.114355	0.476311	NO	420
210	ALAD	Unlabeled	0.336606	Unlabeled	0.339630	0.114322	0.478974	NO	322
168090	C6orf118	Unlabeled	0.353349	Unlabeled	0.323523	0.114317	0.459371	NO	5
54532	USP53	Unlabeled	0.307345	Unlabeled	0.371932	0.114311	0.486787	NO	57
79970	ZNF767P	Unlabeled	0.340607	Unlabeled	0.335430	0.114250	0.472802	NO	108
23499	MACF1	Unlabeled	0.317372	Unlabeled	0.359755	0.114176	0.484330	NO	988
55129	ANO10	Unlabeled	0.320834	Unlabeled	0.355864	0.114173	0.481396	NO	32
79947	DHDDS	Unlabeled	0.334646	Unlabeled	0.341112	0.114152	0.480637	NO	111
22913	RALY	Unlabeled	0.327557	Unlabeled	0.348448	0.114137	0.480490	NO	1099
84720	PIGO	Unlabeled	0.336295	Unlabeled	0.339387	0.114134	0.476282	NO	202
114044	MCM3AP-AS1	Unlabeled	0.334332	Unlabeled	0.341373	0.114132	0.480750	NO	1
57634	EP400	Unlabeled	0.334332	Unlabeled	0.341373	0.114132	0.480750	NO	664
5395	PMS2	Unlabeled	0.372157	Unlabeled	0.306641	0.114119	0.486195	NO	30
122704	MRPL52	Unlabeled	0.340056	Unlabeled	0.335565	0.114111	0.471008	NO	167
54704	PDP1	Unlabeled	0.323457	Unlabeled	0.352740	0.114096	0.483499	NO	212
5383	PMS2P5	Unlabeled	0.328788	Unlabeled	0.347008	0.114092	0.477895	NO	33
326625	MMAB	Unlabeled	0.335525	Unlabeled	0.339901	0.114045	0.476986	NO	10
653308	ASAH2B	Unlabeled	0.326634	Unlabeled	0.349064	0.114016	0.478379	NO	4
55056	GABPB1-IT1	Unlabeled	0.334439	Unlabeled	0.340847	0.113993	0.476932	NO	1
7692	ZNF133	Unlabeled	0.334439	Unlabeled	0.340847	0.113993	0.476932	NO	363
7923	HSD17B8	Unlabeled	0.338700	Unlabeled	0.336557	0.113992	0.478243	NO	377
8848	TSC22D1	Unlabeled	0.328210	Unlabeled	0.347270	0.113978	0.482425	NO	385
55729	ATF7IP	Unlabeled	0.339678	Unlabeled	0.335544	0.113977	0.473701	NO	405
57478	USP31	Unlabeled	0.326832	Unlabeled	0.348661	0.113953	0.480899	NO	309
55002	TMCO3	Unlabeled	0.310761	Unlabeled	0.366479	0.113888	0.483392	NO	358
4539	ND4L	Unlabeled	0.321533	Unlabeled	0.354149	0.113871	0.481849	NO	1
7920	ABHD16A	Unlabeled	0.321533	Unlabeled	0.354149	0.113871	0.481849	NO	83
1192	CLIC1	Unlabeled	0.308230	Unlabeled	0.369414	0.113864	0.488088	NO	917
440345	NPIPB4	Unlabeled	0.341565	Unlabeled	0.333351	0.113861	0.464396	NO	14
10488	CREB3	Unlabeled	0.320800	Unlabeled	0.354781	0.113814	0.480379	NO	350
115939	TSR3	Unlabeled	0.330768	Unlabeled	0.344037	0.113796	0.475257	NO	528
112724	RDH13	Unlabeled	0.339074	Unlabeled	0.335433	0.113736	0.475882	NO	46
3831	KLC1	Unlabeled	0.322165	Unlabeled	0.352997	0.113723	0.482533	NO	1924
7726	TRIM26	Unlabeled	0.327788	Unlabeled	0.346885	0.113705	0.473438	NO	67
65979	PHACTR4	Unlabeled	0.329656	Unlabeled	0.344854	0.113683	0.479641	NO	76
59343	SENP2	Unlabeled	0.319209	Unlabeled	0.356120	0.113677	0.479896	NO	172
91775	NXPE3	Unlabeled	0.324710	Unlabeled	0.350081	0.113675	0.479073	NO	8
64708	COPS7B	Unlabeled	0.338356	Unlabeled	0.335912	0.113658	0.477409	NO	290
54876	DCAF16	Unlabeled	0.341140	Unlabeled	0.333169	0.113657	0.473283	NO	301
8028	MLLT10	Unlabeled	0.332804	Unlabeled	0.341435	0.113631	0.472238	NO	801
9929	JOSD1	Unlabeled	0.327568	Unlabeled	0.346833	0.113611	0.482364	NO	349
122060	SLAIN1	Unlabeled	0.336768	Unlabeled	0.337320	0.113598	0.499948	NO	11
79674	VEPH1	Unlabeled	0.343412	Unlabeled	0.330782	0.113595	0.457062	NO	3
93436	ARMC6	Unlabeled	0.339064	Unlabeled	0.334926	0.113561	0.472707	NO	330
79002	TRIR	Unlabeled	0.324344	Unlabeled	0.350051	0.113537	0.477845	NO	511
163071	ZNF114	Unlabeled	0.337431	Unlabeled	0.336439	0.113525	0.477286	NO	4
377677	CA13	Unlabeled	0.325262	Unlabeled	0.349022	0.113524	0.477931	NO	7
7357	UGCG	Unlabeled	0.312470	Unlabeled	0.363308	0.113523	0.485073	NO	670
388969	C2orf68	Unlabeled	0.336715	Unlabeled	0.337097	0.113506	0.480756	NO	230
51604	PIGT	Unlabeled	0.321318	Unlabeled	0.353133	0.113468	0.477757	NO	284
64781	CERK	Unlabeled	0.324372	Unlabeled	0.349780	0.113459	0.481066	NO	142
54545	MTMR12	Unlabeled	0.323647	Unlabeled	0.350516	0.113444	0.480694	NO	318
5184	PEPD	Unlabeled	0.332455	Unlabeled	0.341210	0.113437	0.483231	NO	263
90379	DCAF15	Unlabeled	0.349843	Unlabeled	0.324213	0.113424	0.477577	NO	22
285367	RPUSD3	Unlabeled	0.342055	Unlabeled	0.331430	0.113367	0.474657	NO	104
7117	TMSB4XP8	Unlabeled	0.316446	Unlabeled	0.358160	0.113338	0.493830	NO	89
157657	C8orf37	Unlabeled	0.315877	Unlabeled	0.358774	0.113328	0.478653	NO	2
83591	THAP2	Unlabeled	0.327321	Unlabeled	0.346134	0.113297	0.473847	NO	94
51147	ING4	Unlabeled	0.328443	Unlabeled	0.344938	0.113293	0.477907	NO	204
79581	SLC52A2	Unlabeled	0.323748	Unlabeled	0.349913	0.113284	0.477845	NO	1328
57683	ZDBF2	Unlabeled	0.327395	Unlabeled	0.346007	0.113281	0.475121	NO	3
197258	FUK	Unlabeled	0.327566	Unlabeled	0.345825	0.113280	0.470878	NO	21
8214	DGCR6	Unlabeled	0.334505	Unlabeled	0.338585	0.113259	0.477390	NO	570
23087	TRIM35	Unlabeled	0.342933	Unlabeled	0.330228	0.113246	0.474667	NO	17
581	BAX	Unlabeled	0.324460	Unlabeled	0.348957	0.113223	0.476259	NO	284
9896	FIG4	Unlabeled	0.322621	Unlabeled	0.350927	0.113216	0.478621	NO	95
79794	C12orf49	Unlabeled	0.325946	Unlabeled	0.347328	0.113210	0.469711	NO	62
81558	FAM117A	Unlabeled	0.322501	Unlabeled	0.350965	0.113186	0.474572	NO	35
841	CASP8	Unlabeled	0.313889	Unlabeled	0.360591	0.113186	0.476224	NO	188
9275	BCL7B	Unlabeled	0.322519	Unlabeled	0.350906	0.113174	0.477180	NO	277
347734	SLC35B2	Unlabeled	0.324023	Unlabeled	0.349201	0.113149	0.476522	NO	320
118424	UBE2J2	Unlabeled	0.331170	Unlabeled	0.341618	0.113134	0.475806	NO	560
1108	CHD4	Unlabeled	0.336330	Unlabeled	0.336358	0.113128	0.478164	NO	769
140809	SRXN1	Unlabeled	0.313256	Unlabeled	0.361071	0.113108	0.480572	NO	186
54552	GNL3L	Unlabeled	0.332100	Unlabeled	0.340530	0.113090	0.468760	NO	209
1911	PHC1	Unlabeled	0.339911	Unlabeled	0.332558	0.113040	0.479424	NO	128
114224	LOC114224	Unlabeled	0.367726	Unlabeled	0.307402	0.113040	0.487045	NO	12
374654	KIF7	Unlabeled	0.330836	Unlabeled	0.341662	0.113034	0.478596	NO	1
23326	USP22	Unlabeled	0.330836	Unlabeled	0.341662	0.113034	0.478596	NO	223
653820	FAM72B	Unlabeled	0.317819	Unlabeled	0.355567	0.113006	0.479165	NO	18
56605	ERO1B	Unlabeled	0.316522	Unlabeled	0.356966	0.112987	0.478869	NO	2
79873	NUDT18	Unlabeled	0.340369	Unlabeled	0.331918	0.112975	0.467033	NO	46
64834	ELOVL1	Unlabeled	0.316812	Unlabeled	0.356397	0.112911	0.481532	NO	943
6368	CCL23	Unlabeled	0.289071	Unlabeled	0.390498	0.112882	0.460771	NO	3
57602	USP36	Unlabeled	0.336221	Unlabeled	0.335618	0.112842	0.478940	NO	120
285189	PLGLA	Unlabeled	0.371453	Unlabeled	0.303662	0.112796	0.489047	NO	1
5343	PLGLB1	Unlabeled	0.371453	Unlabeled	0.303662	0.112796	0.489047	NO	8
9759	HDAC4	Unlabeled	0.341936	Unlabeled	0.329798	0.112770	0.481325	NO	323
3029	HAGH	Unlabeled	0.331506	Unlabeled	0.340146	0.112760	0.474487	NO	414
440400	RNASEK	Unlabeled	0.324115	Unlabeled	0.347875	0.112752	0.483690	NO	125
8545	CGGBP1	Unlabeled	0.327909	Unlabeled	0.343813	0.112739	0.476226	NO	812
26091	HERC4	Unlabeled	0.321313	Unlabeled	0.350845	0.112731	0.477642	NO	780
79571	GCC1	Unlabeled	0.328630	Unlabeled	0.342983	0.112714	0.469457	NO	37
7536	SF1	Unlabeled	0.330565	Unlabeled	0.340701	0.112624	0.474110	NO	339
727738	727738	Unlabeled	0.315743	Unlabeled	0.356618	0.112600	0.483305	NO	1
7071	KLF10	Unlabeled	0.315743	Unlabeled	0.356618	0.112600	0.483305	NO	545
23589	CARHSP1	Unlabeled	0.331875	Unlabeled	0.339276	0.112597	0.480549	NO	230
10277	UBE4B	Unlabeled	0.323903	Unlabeled	0.347445	0.112539	0.479862	NO	736
157922	CAMSAP1	Unlabeled	0.328251	Unlabeled	0.342735	0.112503	0.479518	NO	1001
64768	IPPK	Unlabeled	0.340931	Unlabeled	0.329950	0.112490	0.478180	NO	15
55876	GSDMB	Unlabeled	0.336002	Unlabeled	0.334784	0.112488	0.472265	NO	82
123606	NIPA1	Unlabeled	0.313410	Unlabeled	0.358908	0.112485	0.485112	NO	156
646762	LOC646762	Unlabeled	0.339242	Unlabeled	0.331521	0.112466	0.471421	NO	2
1318	SLC31A2	Unlabeled	0.310008	Unlabeled	0.362706	0.112442	0.483277	NO	125
4646	MYO6	Unlabeled	0.316680	Unlabeled	0.355040	0.112434	0.478591	NO	597
3324	HSP90AA2P	Unlabeled	0.327301	Unlabeled	0.343516	0.112433	0.476197	NO	12
92715	DPH7	Unlabeled	0.347098	Unlabeled	0.323899	0.112425	0.476886	NO	200
80231	CXorf21	Unlabeled	0.336548	Unlabeled	0.333966	0.112396	0.470389	NO	8
124936	CYB5D2	Unlabeled	0.333825	Unlabeled	0.336598	0.112365	0.476657	NO	78
84310	C7orf50	Unlabeled	0.332084	Unlabeled	0.338359	0.112364	0.472627	NO	229
9936	CD302	Unlabeled	0.313603	Unlabeled	0.358297	0.112363	0.476191	NO	364
9274	BCL7C	Unlabeled	0.328340	Unlabeled	0.342119	0.112332	0.476113	NO	447
22977	AKR7A3	Unlabeled	0.328611	Unlabeled	0.341685	0.112281	0.477859	NO	49
90637	ZFAND2A	Unlabeled	0.319517	Unlabeled	0.351370	0.112269	0.480471	NO	247
118881	COMTD1	Unlabeled	0.341059	Unlabeled	0.329111	0.112246	0.474691	NO	88
2059	EPS8	Unlabeled	0.309970	Unlabeled	0.362089	0.112237	0.481992	NO	862
4291	MLF1	Unlabeled	0.328033	Unlabeled	0.342100	0.112220	0.473969	NO	153
266655	BRD3OS	Unlabeled	0.322874	Unlabeled	0.347518	0.112204	0.476334	NO	9
28966	SNX24	Unlabeled	0.322466	Unlabeled	0.347954	0.112203	0.487024	NO	29
10765	KDM5B	Unlabeled	0.320851	Unlabeled	0.349665	0.112190	0.478096	NO	1089
9777	TM9SF4	Unlabeled	0.322059	Unlabeled	0.348348	0.112188	0.477128	NO	618
2630	GBAP1	Unlabeled	0.333282	Unlabeled	0.336582	0.112177	0.477048	NO	62
283508	283508	Unlabeled	0.327606	Unlabeled	0.342366	0.112161	0.474863	NO	3
25793	FBXO7	Unlabeled	0.311649	Unlabeled	0.359773	0.112123	0.483219	NO	212
196074	METTL15	Unlabeled	0.359603	Unlabeled	0.311762	0.112111	0.483002	NO	14
5372	PMM1	Unlabeled	0.331767	Unlabeled	0.337849	0.112087	0.473905	NO	286
3428	IFI16	Unlabeled	0.307711	Unlabeled	0.364196	0.112067	0.480963	NO	652
4343	MOV10	Unlabeled	0.322644	Unlabeled	0.347339	0.112067	0.473810	NO	51
199870	FAM76A	Unlabeled	0.346128	Unlabeled	0.323740	0.112055	0.473955	NO	83
79034	C7orf26	Unlabeled	0.331328	Unlabeled	0.338163	0.112043	0.472611	NO	510
92105	INTS4	Unlabeled	0.297585	Unlabeled	0.376491	0.112038	0.485878	NO	27
10169	SERF2	Unlabeled	0.324922	Unlabeled	0.344735	0.112012	0.477315	NO	706
55825	PECR	Unlabeled	0.332478	Unlabeled	0.336810	0.111982	0.471373	NO	37
6154	RPL26	Unlabeled	0.330151	Unlabeled	0.339042	0.111935	0.473813	NO	193
158219	TTC39B	Unlabeled	0.329670	Unlabeled	0.339384	0.111885	0.467454	NO	85
388646	GBP7	Unlabeled	0.329048	Unlabeled	0.339953	0.111861	0.477190	NO	2
11336	EXOC3	Unlabeled	0.326830	Unlabeled	0.342046	0.111791	0.473579	NO	432
29927	SEC61A1	Unlabeled	0.317686	Unlabeled	0.351822	0.111769	0.476443	NO	531
79884	MAP9	Unlabeled	0.329804	Unlabeled	0.338866	0.111760	0.472236	NO	31
23177	CEP68	Unlabeled	0.332107	Unlabeled	0.336469	0.111744	0.474431	NO	1054
5066	PAM	Unlabeled	0.312990	Unlabeled	0.357001	0.111738	0.480088	NO	1052
1819	DRG2	Unlabeled	0.329077	Unlabeled	0.339379	0.111682	0.473813	NO	914
221806	VWDE	Unlabeled	0.328954	Unlabeled	0.339484	0.111675	0.474910	NO	3
904	CCNT1	Unlabeled	0.317235	Unlabeled	0.352007	0.111669	0.473742	NO	30
90120	TMEM250	Unlabeled	0.316235	Unlabeled	0.353035	0.111642	0.470154	NO	124
85406	DNAJC14	Unlabeled	0.316868	Unlabeled	0.352249	0.111616	0.478177	NO	87
79364	ZXDC	Unlabeled	0.344463	Unlabeled	0.323966	0.111594	0.476324	NO	179
729873	TBC1D3	Unlabeled	0.339967	Unlabeled	0.328228	0.111587	0.474763	NO	55
23644	EDC4	Unlabeled	0.331636	Unlabeled	0.336472	0.111586	0.470829	NO	368
8603	FAM193A	Unlabeled	0.332263	Unlabeled	0.335701	0.111541	0.473998	NO	693
23367	LARP1	Unlabeled	0.327222	Unlabeled	0.340745	0.111499	0.474332	NO	975
220972	MARCH8	Unlabeled	0.308782	Unlabeled	0.361086	0.111497	0.479428	NO	27
285464	CRIPAK	Unlabeled	0.315238	Unlabeled	0.353654	0.111485	0.474885	NO	91
148534	TMEM56	Unlabeled	0.337822	Unlabeled	0.330011	0.111485	0.476845	NO	38
79643	CHMP6	Unlabeled	0.318771	Unlabeled	0.349709	0.111477	0.472121	NO	177
343578	ARHGAP40	Unlabeled	0.330957	Unlabeled	0.336804	0.111468	0.467917	NO	24
23071	ERP44	Unlabeled	0.319604	Unlabeled	0.348558	0.111401	0.474383	NO	177
5873	RAB27A	Unlabeled	0.303206	Unlabeled	0.367319	0.111373	0.481911	NO	500
78991	PCYOX1L	Unlabeled	0.324714	Unlabeled	0.342988	0.111373	0.478939	NO	64
55757	UGGT2	Unlabeled	0.314645	Unlabeled	0.353944	0.111367	0.475547	NO	254
117854	TRIM6	Unlabeled	0.322163	Unlabeled	0.345656	0.111358	0.478880	NO	24
5306	PITPNA	Unlabeled	0.317261	Unlabeled	0.350991	0.111356	0.478106	NO	858
57130	ATP13A1	Unlabeled	0.330528	Unlabeled	0.336771	0.111312	0.470342	NO	434
57794	SUGP1	Unlabeled	0.332575	Unlabeled	0.334686	0.111308	0.471743	NO	831
7695	ZNF136	Unlabeled	0.336577	Unlabeled	0.330636	0.111284	0.471603	NO	156
84269	CHCHD5	Unlabeled	0.329146	Unlabeled	0.338059	0.111271	0.472210	NO	25
83549	UCK1	Unlabeled	0.330213	Unlabeled	0.336918	0.111255	0.471211	NO	290
7539	ZFP37	Unlabeled	0.437226	Unlabeled	0.254437	0.111246	0.485234	NO	3
23277	CLUH	Unlabeled	0.331875	Unlabeled	0.335144	0.111226	0.470834	NO	609
441549	CDNF	Unlabeled	0.324025	Unlabeled	0.343241	0.111219	0.471242	NO	2
79090	TRAPPC6A	Unlabeled	0.327245	Unlabeled	0.339785	0.111193	0.473688	NO	511
10611	PDLIM5	Unlabeled	0.311563	Unlabeled	0.356865	0.111186	0.479510	NO	982
5699	PSMB10	Unlabeled	0.312566	Unlabeled	0.355675	0.111172	0.475388	NO	444
402569	KPNA7	Unlabeled	0.317106	Unlabeled	0.350558	0.111164	0.479004	NO	1
3006	HIST1H1C	Unlabeled	0.317106	Unlabeled	0.350558	0.111164	0.479004	NO	88
84708	LNX1	Unlabeled	0.335096	Unlabeled	0.331727	0.111160	0.469996	NO	84
10322	SMYD5	Unlabeled	0.335980	Unlabeled	0.330735	0.111120	0.474141	NO	87
10381	TUBB3	Unlabeled	0.321585	Unlabeled	0.345529	0.111117	0.475840	NO	1055
408050	NOMO3	Unlabeled	0.331162	Unlabeled	0.335471	0.111095	0.474760	NO	114
25776	CBY1	Unlabeled	0.328804	Unlabeled	0.337833	0.111081	0.474070	NO	269
4043	LRPAP1	Unlabeled	0.324284	Unlabeled	0.342401	0.111035	0.476261	NO	466
339287	MSL1	Unlabeled	0.326108	Unlabeled	0.340465	0.111028	0.477690	NO	720
8879	SGPL1	Unlabeled	0.316498	Unlabeled	0.350784	0.111023	0.477893	NO	574
26996	GPR160	Unlabeled	0.317967	Unlabeled	0.349060	0.110990	0.478725	NO	84
100310785	ALL1	Unlabeled	0.355821	Unlabeled	0.311877	0.110973	0.478567	NO	18
64794	DDX31	Unlabeled	0.335062	Unlabeled	0.331180	0.110966	0.470420	NO	113
79038	ZFYVE21	Unlabeled	0.326153	Unlabeled	0.340214	0.110962	0.474683	NO	181
282890	ZNF311	Unlabeled	0.463528	Unlabeled	0.239385	0.110962	0.509211	NO	1
127602	DNAH14	Unlabeled	0.463528	Unlabeled	0.239385	0.110962	0.509211	NO	4
79618	HMBOX1	Unlabeled	0.345059	Unlabeled	0.321509	0.110940	0.475630	NO	77
8543	LMO4	Unlabeled	0.325389	Unlabeled	0.340740	0.110873	0.476747	NO	423
84062	DTNBP1	Unlabeled	0.330766	Unlabeled	0.335178	0.110866	0.476236	NO	131
284996	RNF149	Unlabeled	0.312413	Unlabeled	0.354867	0.110865	0.479596	NO	139
283820	NOMO2	Unlabeled	0.321890	Unlabeled	0.344327	0.110835	0.472273	NO	165
5814	PURB	Unlabeled	0.322439	Unlabeled	0.343581	0.110784	0.475171	NO	586
7730	ZNF177	Unlabeled	0.341645	Unlabeled	0.324134	0.110739	0.473356	NO	56
54535	CCHCR1	Unlabeled	0.335748	Unlabeled	0.329776	0.110722	0.468261	NO	527
58160	NFE4	Unlabeled	0.315490	Unlabeled	0.350873	0.110697	0.480162	NO	1
7316	UBC	Unlabeled	0.315490	Unlabeled	0.350873	0.110697	0.480162	NO	358
4121	MAN1A1	Unlabeled	0.310638	Unlabeled	0.356266	0.110670	0.476859	NO	990
134147	CMBL	Unlabeled	0.335314	Unlabeled	0.329893	0.110618	0.464113	NO	14
151162	151162	Unlabeled	0.304574	Unlabeled	0.363165	0.110611	0.478945	NO	107
10983	CCNI	Unlabeled	0.320254	Unlabeled	0.345222	0.110559	0.475470	NO	338
283337	ZNF740	Unlabeled	0.329779	Unlabeled	0.334990	0.110473	0.466572	NO	15
25855	BRMS1	Unlabeled	0.326027	Unlabeled	0.338803	0.110459	0.472502	NO	551
738	VPS51	Unlabeled	0.326691	Unlabeled	0.338111	0.110458	0.472158	NO	714
30833	NT5C	Unlabeled	0.352400	Unlabeled	0.313412	0.110446	0.472669	NO	25
85235	HIST1H2AH	Unlabeled	0.324722	Unlabeled	0.340084	0.110433	0.463305	NO	25
5775	PTPN4	Unlabeled	0.319435	Unlabeled	0.345648	0.110412	0.472003	NO	130
5899	RALB	Unlabeled	0.301353	Unlabeled	0.366321	0.110392	0.481698	NO	570
143244	EIF5AL1	Unlabeled	0.376454	Unlabeled	0.293235	0.110390	0.466150	NO	18
788	SLC25A20	Unlabeled	0.334591	Unlabeled	0.329865	0.110370	0.468323	NO	109
